GeneId,Alias,WT,WTMinus,PYE,PPL,V-EN,C-EN-V,EP-C,EP
AT1G12110,"ATNRT1, B-1, CHL1, CHL1-1, NRT1, NRT1.1",161.0428207,43.54261499,128.3149567,46.73231039,110.7492679,96.8966036,125.8690645,138.6749501
AT1G12150,unknown,2.882442685,1.249331365,0.543002079,0.948340993,0.367577619,0.651242722,0.432611234,0.879327041
AT1G12240,"ATBETAFRUCT4, AtFRUCT4, FRUCT4, VAC-INV",34.78331453,14.9144527,15.94009581,14.15398868,26.62720896,14.14338294,14.54719985,19.01150715
AT1G12250,unknown,5.067463241,2.174732223,3.777611454,1.904998122,2.530157292,3.523867532,2.442323185,3.442154178
AT1G12260,"ANAC007, EMB2749, NAC007, VND4",6.69665711,3.529552664,4.000494659,3.231670957,3.381641976,4.312902846,5.034596134,3.675731171
AT1G12320,unknown,2.868723961,13.1803833,9.759758794,15.11509523,13.32644271,12.4536311,13.08651271,9.674787645
AT1G12420,ACR8,5.841943685,35.66146532,14.19571676,30.02056505,24.37360115,17.80337524,23.1133949,16.76350912
AT1G12550,HPR3,5.584209507,2.88901023,1.007326757,2.60968921,0.921826063,0.946001126,0.781546092,1.149301446
AT1G12560,"ATEXP7, ATEXPA7, ATHEXP ALPHA 1.26, EXP7, EXPA7",68.63229609,25.90966796,2.880573895,20.52650679,3.166783484,3.934215773,3.111917526,14.14863323
AT1G12710,"AtPP2-A12, PP2-A12",15.29067489,8.650411977,7.765670454,8.206665393,7.002613532,8.043408817,6.849437365,7.767765517
AT1G12730,unknown,7.305543797,4.47880917,3.991574468,4.879691108,3.878069373,4.106610183,4.133392637,4.507317154
AT1G12740,CYP87A2,86.53839995,25.89110514,13.86047562,24.27794315,17.85860026,18.43602077,15.23746724,17.45087115
AT1G12750,"ATRBL6, RBL6",17.05925074,10.64108901,8.513934206,10.85803636,6.74366336,7.788158865,5.582057639,7.539004673
AT1G12800,unknown,7.706896551,4.824202178,5.212816157,4.707222355,4.565344176,5.477955923,4.505360647,5.031584722
AT1G12805,unknown,0.040723571,9.884815689,19.20824296,13.73799806,32.19737135,33.5933649,34.3725813,26.02516487
AT1G13080,CYP71B2,122.6987441,34.71399584,34.04135849,32.68672933,31.42372101,32.0722691,29.35261199,28.42145214
AT1G13100,CYP71B29,12.34040811,19.2012842,24.46464658,19.48767916,17.15437212,18.54269919,20.54203748,18.40432829
AT1G13130,unknown,6.381466536,3.021990912,2.173200098,3.004516362,2.405229194,2.677273522,2.432067382,2.660602218
AT1G13260,"EDF4, RAV1",119.918103,60.25862879,51.27097435,58.98017346,41.7029838,42.87598505,31.50312274,37.05508261
AT1G13310,unknown,0.214148008,1.7363657,3.137203708,2.087582905,1.191478458,3.041720752,1.845619969,2.258680191
AT1G13340,unknown,3.597876276,17.01789448,29.80371667,16.23647606,13.56349164,18.37831128,20.21656171,21.19654573
AT1G13480,unknown,0.382496327,13.12735895,26.20493097,16.45935775,16.73521264,21.67527822,19.2542423,20.76392876
AT1G13520,unknown,4.969536567,34.00037038,43.83823855,32.45484565,23.41212721,34.06406277,25.20054813,29.54946772
AT1G13530,unknown,8.174389106,15.77433032,9.997723084,14.8168871,6.115668289,8.409511948,5.542320508,7.803060866
AT1G13540,unknown,2.844700838,7.752970466,4.7148402,7.478789655,2.8481618,3.731518612,2.903345758,4.061248967
AT1G13550,unknown,1.846148185,6.230918838,3.748654141,5.769681983,2.262808885,3.052032738,2.491301268,3.137816991
AT1G13590,"ATPSK1, PSK1",86.21159352,179.2697187,108.5331468,220.6239153,104.8865644,136.7132917,111.5551278,118.6377429
AT1G13600,"AtbZIP58, bZIP58",3.06005187,1.280674761,0.838194196,1.43518932,0.852057166,1.128286757,0.827751652,0.934708515
AT1G13608,unknown,0,11.15479618,15.74188958,11.35175115,32.51061251,21.98853439,26.34333851,14.83377537
AT1G13609,unknown,1.931665032,898.4887434,981.2426263,1075.950756,2109.408617,1471.099057,1655.31795,1219.01739
AT1G13670,unknown,109.2702117,59.29892177,42.21389698,65.32149198,57.50063139,34.75514951,30.32695909,36.893483
AT1G13710,"CYP78A5, KLU",0.507625792,0.112593924,0,0.064451894,0.010665723,0.007978074,0,0.023022549
AT1G13820,unknown,8.09279965,3.022558102,2.507196429,2.785741872,2.364119434,2.05229367,2.183171708,2.528412828
AT1G13920,unknown,11.90699522,6.32782159,5.013158135,6.21232828,4.696256095,4.700188224,3.986599626,3.531426828
AT1G13930,unknown,1373.209867,380.9756414,350.6503363,362.8036991,198.83796,336.1330369,163.1553311,201.8571568
AT1G14030,LSMT-L,3.30813768,2.098244683,1.330228338,1.752045127,0.929016724,1.752555603,0.753283133,0.617748408
AT1G14060,unknown,16.81093253,25.46493872,38.43838136,33.71151839,32.9107051,42.78467827,37.78810072,39.09647473
AT1G14182,SCRL28,3.153083132,71.49969856,10.47495579,60.18326741,35.69102386,24.07600436,32.5516508,29.13487697
AT1G14185,unknown,27.00325256,85.7780697,21.22123481,65.64589888,53.58701857,34.6319722,52.81422958,39.20304779
AT1G14200,unknown,47.63721638,95.86376178,64.34808372,92.8258383,55.73385443,71.68919229,49.63053292,48.47242579
AT1G14240,unknown,20.88659515,9.154152672,4.322034418,8.069326249,9.126601028,6.464244541,5.928764127,5.563618658
AT1G14270,unknown,4.062430135,1.553815369,1.372144104,1.616071034,1.032023353,1.212410362,0.798020455,0.95656105
AT1G14280,PKS2,2.435860431,0.472433512,0.243427411,0.216294671,0.140697448,0.281529524,0.257364559,0.320918419
AT1G14290,SBH2,26.15647572,12.59672874,9.024670488,11.4901089,10.50098232,9.375090801,9.419284443,9.719201615
AT1G14345,unknown,2.438104164,0.546724748,1.092012183,0.770331417,0.856109799,0.859642542,0.970395675,0.949848259
AT1G14350,"AtMYB124, FLP, MYB124",8.946235393,5.271525613,4.905221924,4.467315555,5.272053162,3.714634859,5.44164095,4.883487789
AT1G14360,"ATUTR3, UTR3",15.01413774,31.09373318,28.82484153,36.08856214,26.4614011,29.84418108,31.17669088,28.0275737
AT1G14455,unknown,0.889742912,2.128721097,1.686195371,1.611715176,0.434871421,1.147912396,0.623702313,0.830724768
AT1G14520,MIOX1,2.652211455,0.865064446,0.612354839,0.629057612,0.800549767,0.626524199,0.482779396,0.316127359
AT1G14540,PER4,19.54594411,29.84668668,36.37277011,26.07597693,22.67106759,32.97838915,29.56378693,28.85149012
AT1G14550,unknown,2.71516497,7.034899018,6.8259228,5.702966251,5.852029124,7.615391338,8.087789596,5.639205499
AT1G14580,unknown,8.672832601,4.542674797,3.777751838,4.085921932,5.803622656,3.782686504,4.343625394,4.00236557
AT1G14630,unknown,0.422689462,1.424001671,2.420796361,2.254745936,4.004488538,2.660149327,2.562611243,2.981481146
AT1G14640,unknown,2.022034299,3.004919131,4.639677758,2.636929041,3.042348249,3.264005758,3.221777263,2.799575125
AT1G14687,"AtHB32, HB32, ZHD14",7.763678132,3.332783027,1.759259307,3.746291865,1.104610707,1.59575971,0.487922065,1.050794021
AT1G14700,"ATPAP3, PAP3",1.56752849,0.792046163,0.245975525,0.687275968,0.247111635,0.677088324,0.016489434,0.220307278
AT1G14730,unknown,20.52466972,13.39828435,13.69666484,13.22310774,19.25221116,4.04204887,16.20553727,13.36003643
AT1G14840,"ATMAP70-4, MAP70-4",1.047612941,1.97217605,2.267880385,2.239503173,2.106244436,2.137216243,2.293780922,2.585075152
AT1G14870,"AtPCR2, PCR2",278.5792997,850.2970333,668.8959742,888.187527,486.7752805,641.0310351,412.4121018,558.27035
AT1G14980,CPN10,73.2573272,109.5775872,148.4524187,130.404495,139.8013869,177.2354584,142.1530963,150.4050054
AT1G15010,unknown,2.00447304,4.661724074,4.931782951,4.784071576,1.230303515,3.159305065,1.424602048,3.124534365
AT1G15210,"ABCG35, ATPDR7, PDR7",63.60101702,40.72203494,29.28981319,34.74104778,32.0042617,25.33836444,25.71530605,30.44570275
AT1G15290,unknown,4.486481678,2.949260114,2.274638001,2.979930883,3.163261874,2.300893496,1.833500305,2.002377888
AT1G15310,"ATHSRP54A, SRP54-1",8.561310487,13.51416985,14.61840749,12.25364315,12.51574377,13.14565928,14.8490453,14.44646818
AT1G15380,GLYI4,99.02900463,158.5587917,93.67621332,172.7945666,227.7762089,107.075595,132.70126,143.3877396
AT1G15460,"ATBOR4, BOR4",4.067019709,1.943018884,1.269669222,1.92499488,1.533529337,1.655152675,1.32765051,1.318738302
AT1G15480,unknown,4.934115004,9.591347399,13.64002944,10.16437689,9.641028295,12.78902626,11.44915616,11.02748487
AT1G15510,"ATECB2, ECB2, VAC1",2.60607477,1.57172465,2.781753855,1.485464072,1.535538213,2.257768816,1.901191312,2.086114414
AT1G15610,unknown,0,2.553783587,0,1.290686016,0.056113811,0.123923243,0,0
AT1G15630,unknown,0.820605972,4.582058566,0.323324457,3.330865336,0.434407968,0.307316334,0.283746025,0.42336887
AT1G15730,unknown,7.706062726,4.866792141,4.466326783,3.947711332,3.373521713,3.699345043,3.02973859,3.051425309
AT1G15760,unknown,2.338467722,6.245935438,12.55166382,6.130417279,17.77403213,14.77862171,16.03588666,14.61669026
AT1G15870,unknown,0.991180432,2.075683545,3.688936042,3.028656024,3.138493491,4.03235754,2.885715169,3.144993403
AT1G16000,unknown,27.9884782,45.86046153,49.02409327,53.149636,49.0883318,60.16593642,47.92155208,59.33126499
AT1G16070,"AtTLP8, TLP8",0.337646432,0.86088357,0.503563882,1.152282527,1.102908097,0.829320955,0.843721797,0.814956895
AT1G16090,WAKL7,2.186974821,0.672981354,0.734520351,1.1488901,0.690421544,0.789599513,0.582890609,0.772147221
AT1G16120,WAKL1,5.685676825,12.93382816,7.900119101,10.63082762,9.878139952,7.78873039,9.088898489,9.021013718
AT1G16130,WAKL2,7.876373529,11.89592099,6.433908127,9.010692901,5.240158072,6.463199744,5.122166478,5.560813424
AT1G16140,WAKL3,4.188691291,12.61750769,9.595041563,10.62190968,8.385150331,10.0818722,9.727164069,8.52098705
AT1G16150,WAKL4,5.469799505,37.78711808,12.23768838,28.21448986,12.33707111,17.39646292,12.82176325,12.43016497
AT1G16160,WAKL5,2.512262824,11.29720024,5.706416201,10.58843805,3.527183457,6.407331275,5.546011427,5.814474143
AT1G16170,unknown,31.82858045,17.4980401,16.70021168,19.22715128,19.03235149,18.44642085,17.19127821,15.90527198
AT1G16225,unknown,1.227358383,3.136792897,0.493750825,1.966843032,0.114435039,0.922083091,0.265153158,1.87055956
AT1G16260,unknown,1.498090537,2.537161758,0.972724204,2.274994457,0.480982981,0.831660454,0.308700317,0.44975189
AT1G16310,unknown,20.65260733,10.0977788,15.36390649,10.60527684,14.94033804,13.47804077,14.79432885,15.31691037
AT1G16320,unknown,13.76368109,5.237619644,12.30930053,5.533179438,11.45258012,10.65524074,14.17760067,12.39563996
AT1G16370,"ATOCT6, OCT6",13.65293854,2.569316335,1.587738863,1.795000943,3.313917598,0.562745981,0.838023008,1.131341568
AT1G16390,"ATOCT3, OCT3",2.802859257,0.382358141,0.240070546,0.242838987,0.268694654,0.10848168,0.062452148,0.088972407
AT1G16400,CYP79F2,4.705387002,18.26264472,8.575547056,26.39450313,48.31151857,8.519896677,5.894616916,5.801455501
AT1G16440,RSH3,6.654679339,2.348236388,0.565562252,1.403951667,0.430806406,0.380837949,0.608921359,1.602494374
AT1G16460,"ATMST2, ATRDH2, MST2, RDH2, ST2, STR2",49.03067868,27.95956727,24.65929624,26.18711475,23.60445745,22.9335345,19.17179638,20.92829859
AT1G16470,PAB1,51.77701589,78.87731371,119.0618067,81.84913602,108.7087057,115.7674096,109.4865508,111.765413
AT1G16550,unknown,2.664129436,1.411691174,3.023520906,1.60892887,1.70536819,2.230226116,2.354059559,2.429525831
AT1G16650,unknown,6.393167093,3.825414524,6.091927224,4.240100938,3.192675931,4.945661562,4.317124422,5.128687173
AT1G16720,HCF173,18.73373877,12.08451198,20.29947149,14.87027034,21.43025068,21.08105763,26.16543103,24.6529962
AT1G17050,SPS2,14.68046292,5.726533723,11.46596795,4.915963482,11.95684111,10.08779734,13.32483515,13.96151671
AT1G17140,"ICR1, RIP1",3.855802874,8.358990222,4.066486336,8.138154565,6.830874487,3.704756984,5.084840457,4.874522414
AT1G17147,unknown,39.25604063,59.64417661,30.94309466,50.61291282,30.03387912,32.99011688,19.93851292,27.11893847
AT1G17170,"ATGSTU24, GST, GSTU24",124.0599986,241.1627647,410.2173021,252.3814759,393.2642717,364.522018,395.3909437,428.372049
AT1G17180,"ATGSTU25, GSTU25",72.96849654,248.5234483,456.5632554,286.0580764,400.3653084,401.9428812,457.0873924,481.7927464
AT1G17190,"ATGSTU26, GSTU26",127.0115985,22.00207631,5.784547865,12.21506848,10.2594194,7.028992902,6.239783244,10.09791656
AT1G17220,FUG1,17.25258974,6.828820839,7.083832649,6.469790402,4.58312616,6.828349203,4.782430848,4.976206122
AT1G17230,unknown,3.667859907,2.163029042,1.891743722,2.14768249,1.602546262,1.526375457,1.688499812,1.694615995
AT1G17290,AlaAT1,78.64877246,116.8072179,170.6294258,119.3821523,143.4377098,155.8691452,169.5768188,161.1817103
AT1G17300,unknown,5.319321625,1.979752365,1.520664257,1.501476364,1.091429735,1.225712062,1.162455258,1.290567312
AT1G17345,unknown,2.592051118,0.77498578,1.705221757,0.903343756,2.289008749,2.582353213,1.717332216,1.908179761
AT1G17430,unknown,30.66512362,12.78537184,10.38189885,12.31226505,12.2636707,10.88658214,9.251768563,10.7067507
AT1G17620,unknown,49.20332044,31.62907325,32.00953753,32.04543035,36.08145026,35.17838466,33.78182735,31.69954984
AT1G17840,"ABCG11, AtABCG11, ATWBC11, COF1, DSO, WBC11",0.141840011,0.701495313,1.057692828,1.050101548,1.796299273,1.965593364,1.341120135,0.803636577
AT1G17850,unknown,3.326325539,2.027274733,1.680174627,2.460240346,1.46706804,1.821491784,1.331775015,1.423278583
AT1G17950,"ATMYB52, BW52, MYB52",4.407796377,7.624137078,15.31312501,8.714311711,10.31311763,14.63832469,16.06687192,17.73722442
AT1G17960,unknown,13.80454043,25.61434393,56.79634323,32.65362739,67.50233005,59.78148883,78.24387178,64.64897213
AT1G17970,unknown,19.25957272,10.99733662,5.006073561,10.52537569,6.757724242,6.332166756,5.992038307,6.750484226
AT1G18060,unknown,7.676374212,3.453786941,8.5605683,3.976358785,6.131277353,9.93061098,9.893478715,9.942190873
AT1G18100,"E12A11, MFT",6.835576118,0.823990065,0.807335931,0.83990724,0.749491803,0.401371399,0.35296323,0.273628297
AT1G18170,unknown,3.962861964,2.266312482,1.572500102,1.630822949,1.949710195,1.856113715,1.180385186,1.345026096
AT1G18210,unknown,105.2622913,171.1830099,129.1520296,167.3456067,147.2364132,140.8048673,131.0099092,131.9020877
AT1G18280,unknown,2.432315185,0.47224823,0.65139719,0.708782791,1.132470089,0.567819824,1.11391725,0.853949864
AT1G18290,unknown,8.01169028,4.516374031,5.26516532,4.760008472,3.963982523,4.994494232,4.462836683,4.902030446
AT1G18300,"atnudt4, NUDT4",9.881945462,6.239694377,8.779408732,6.838785188,8.139516956,8.560300473,6.294597377,7.365522727
AT1G18330,"EPR1, RVE7",21.70787218,7.914805453,6.753402108,7.238847454,6.869669082,7.651282203,5.358045968,5.654385877
AT1G18360,unknown,2.973144403,1.881494143,2.357685527,2.146445119,2.167377646,2.726363941,2.10754381,1.975958168
AT1G18400,BEE1,2.500873945,1.035927731,1.553565386,1.248135088,1.639223096,2.441462413,2.57865536,1.856118639
AT1G18470,unknown,78.58630026,124.6285466,98.22885185,122.031668,104.8306421,99.08373293,119.443651,108.4747191
AT1G18570,"AtMYB51, BW51A, BW51B, HIG1, MYB51",7.086660142,14.98556822,15.60025135,15.43619943,6.699424914,13.63743941,9.495096712,10.16113288
AT1G18590,"ATSOT17, ATST5C, SOT17",5.106067937,13.53366504,15.53626019,16.71218273,18.47919609,10.58644792,7.165333325,9.115792052
AT1G18773,unknown,2.354322083,1.107296232,0.639231459,1.426069762,0.569543167,0.481284187,0.45701885,0.716424543
AT1G18830,unknown,0.066620663,8.02786997,14.71655071,9.116806965,3.20088945,9.321703509,37.7246462,11.65991856
AT1G18910,unknown,19.3799708,67.67491655,25.56616035,60.25127373,42.27500267,32.73005354,45.37071948,38.7771287
AT1G18940,unknown,5.140672796,3.381077319,2.579959463,2.860374977,2.650658104,2.661008067,3.062470637,3.145235055
AT1G18970,GLP4,23.25456921,39.95369847,132.671644,51.22974244,39.78837571,72.20989011,35.51041081,76.64535512
AT1G19020,unknown,28.91950208,86.35972917,115.808353,76.31907516,55.2174953,102.2778207,52.3323215,64.01603714
AT1G19110,unknown,45.98708659,81.37254204,78.66612471,73.24830812,146.2236501,99.22232215,124.4804724,96.20491864
AT1G19240,unknown,16.69334982,24.93033211,28.71314997,33.04270567,33.80876584,37.99036661,31.39325877,34.54071724
AT1G19250,FMO1,1.476381889,29.75524104,10.68002875,23.88779155,6.950251301,9.174684705,10.6139927,11.31127637
AT1G19380,unknown,2.323961431,8.415961665,10.90609663,8.142568278,8.858654244,9.832631621,10.47276137,9.956975167
AT1G19390,unknown,1.445350066,0.525748215,0.873374267,0.560537635,0.441532512,0.759073007,0.849491053,1.031604971
AT1G19450,unknown,33.48392659,20.74176395,22.91450773,20.15349517,25.79651301,25.59017147,25.55650636,24.83065314
AT1G19570,"ATDHAR1, DHAR1, DHAR5",194.5336745,106.4530751,61.64321433,101.7031731,69.96633796,55.39784426,37.70889477,42.07955459
AT1G19700,"BEL10, BLH10",28.68520844,16.47210393,11.58608437,15.45094459,12.00366835,12.28705379,12.97825863,11.59925269
AT1G19715,unknown,9.361851557,5.009429855,2.56683142,3.975684186,1.890908087,2.604455278,2.117379835,2.393541556
AT1G19720,unknown,3.24100068,1.767867903,1.496401381,1.428016243,0.900210916,1.425743895,0.94394341,1.107494791
AT1G19740,unknown,15.91019115,6.719116178,9.777245864,5.99477948,8.076889471,7.895462631,9.027337472,8.311321123
AT1G19790,SRS7,0.363072993,1.138473689,1.03925603,1.529470237,1.411591401,1.260025836,1.138763239,0.650705502
AT1G19850,"ARF5, IAA24, MP",5.635095945,54.20581998,19.21759249,40.53480147,19.16225145,19.16449279,27.91629592,23.08538979
AT1G19900,unknown,40.43811909,4.674443835,0.652471167,1.780333557,0.468707851,0.974797538,0.18653023,0.89914469
AT1G19960,unknown,1.819791774,22.55007659,4.560108104,26.73197452,3.964318283,7.000517159,5.752119562,5.123778238
AT1G20070,unknown,12.1087076,2.96073549,2.626392036,3.236397826,5.223776597,4.522994814,4.205715237,2.630109309
AT1G20160,ATSBT5.2,89.89839888,27.55835021,33.86651224,34.79445849,48.35505111,28.92355139,36.53133011,35.50624307
AT1G20440,"AtCOR47, COR47, RD17",1340.429053,357.7584507,289.3106203,337.8104981,227.5942296,324.0050137,213.4115306,201.2251486
AT1G20450,"ERD10, LTI29, LTI45",144.7999825,35.06081071,55.35275656,34.21634229,35.02801689,55.07107149,41.17620552,35.64952747
AT1G20480,unknown,5.150545249,3.150394545,3.32552832,3.463816218,2.596904193,3.656597612,3.065134434,2.710504027
AT1G20490,unknown,12.79290292,6.893785367,2.845636304,5.560874559,4.366682098,2.325477152,2.453745766,2.516672306
AT1G20530,unknown,0.944564199,0.469438213,0.696570019,0.714814174,1.073293509,0.554267367,0.574350387,0.753793061
AT1G20630,CAT1,21.20702524,7.98538899,34.83694434,8.266732231,25.69416331,29.12966656,29.10124631,28.7626051
AT1G20650,ASG5,12.10988832,7.468814671,5.215611915,7.058082116,4.163818653,5.427656102,4.102055152,4.540017031
AT1G20670,unknown,13.04845989,20.61700142,14.53597579,19.25650193,17.08686938,14.79491275,15.83997654,14.85396844
AT1G20700,"ATWOX14, WOX14",6.296147766,14.92507177,17.37925518,15.18042769,15.76775367,19.45382,19.41110323,18.80312009
AT1G20810,unknown,8.054198786,4.910006008,4.89180631,5.017714216,3.815496995,4.73829744,3.884863829,3.668481849
AT1G20850,XCP2,150.7413622,67.23151152,64.37567052,52.35000337,58.68287556,70.83733305,81.77512009,59.2140185
AT1G21120,IGMT2,21.00218894,79.70204591,83.55777915,84.92174594,38.19372286,75.92283616,54.14855456,78.0663161
AT1G21130,IGMT4,44.2613786,72.40385487,57.2956348,70.79115558,19.09322015,42.40320447,21.63862655,32.94897269
AT1G21140,unknown,6.428488522,0.179650339,39.55219686,0.130911189,8.381273847,35.86654891,30.35748928,35.14474109
AT1G21210,WAK4,1.075403976,7.600475583,6.95723988,8.020247767,4.629875768,5.53064733,6.171164426,5.878966468
AT1G21230,WAK5,0.009662678,0.617077118,0.255033847,0.597138033,0.116035165,0.159839571,0.089343778,0.161716563
